review_id,user_id,product_id,category,brand,city,rating,review_text,review_date,helpful_votes,purchase_count_90d,avg_spend_90d,return_rate,sentiment_label,topics_tags,label_bin,kmeans_cluster,dbscan_cluster
R01418,U1310,P2016,Ropa,ClassicLine,Santo Domingo,2,El ropa de ClassicLine es sucio. La precio fue adecuada y la envío podría mejorar. No lo recomiendo.,2024-08-23,0,0,76.16,0.03,negativo,"envío,wifi,devolución",0,2,33
R01419,U1167,P2076,Ropa,UrbanWear,Miami,4,Compré en UrbanWear (Ropa). Me pareció duradero; sabor y calidad fueron determinantes. Cinco estrellas.,2023-11-14,2,1,41.86,0.32,positivo,"higiene,garantía,envío",1,1,0
R01420,U1317,P2048,Electrónica,Photonix,Quito,4,"Para ser Electrónica, Photonix resultó cómodo. Destaco calidad, aunque talla no fue ideal. Superó mis expectativas.",2023-05-06,2,1,33.95,0.39,positivo,"ubicación,precio,wifi",1,0,7
R01421,U1090,P2037,Restaurante,La Trattoria,Atlanta,3,El restaurante de La Trattoria es normal. La ubicación fue adecuada y la envío podría mejorar. Cumple lo básico.,2023-03-16,5,2,22.85,0.12,neutral,"ubicación,talla,precio",0,2,-1
R01422,U1159,P2043,Ropa,Fit&Go,Buenos Aires,3,El ropa de Fit&Go es esperado. La comodidad fue adecuada y la wifi podría mejorar. Cumple lo básico.,2024-05-01,1,2,56.0,0.36,neutral,"garantía,calidad,sabor",0,2,-1
R01423,U1098,P2072,Ropa,ClassicLine,Santiago de los Caballeros,4,"Probé ClassicLine en categoría Ropa. Experiencia limpio. batería bien, wifi regular. Vale cada peso.",2024-08-13,3,2,195.23,0.04,positivo,"comodidad,precio,devolución",1,1,0
R01424,U1342,P2146,Restaurante,El Asadero,Madrid,4,"Probé El Asadero en categoría Restaurante. Experiencia cómodo. precio bien, garantía regular. Superó mis expectativas.",2023-08-27,2,0,33.92,0.22,positivo,"wifi,calidad,sabor",1,1,-1
R01425,U1206,P2075,Supermercado,MercadoPlus,Panamá,2,"Para ser Supermercado, MercadoPlus resultó defectuoso. Destaco calidad, aunque comodidad no fue ideal. No valió la pena.",2023-05-25,4,1,47.2,0.28,negativo,"envío,sabor,devolución",0,0,-1
R01426,U1269,P2075,Supermercado,MercadoPlus,Bogotá,3,"Para ser Supermercado, MercadoPlus resultó normal. Destaco devolución, aunque wifi no fue ideal. Podría mejorar.",2023-02-26,4,1,18.79,0.25,neutral,"comodidad,devolución,wifi",0,0,-1
R01427,U1069,P2051,Electrónica,TecnoMax,Santo Domingo,3,"Probé TecnoMax en categoría Electrónica. Experiencia esperado. higiene bien, ubicación regular. Podría mejorar.",2024-08-23,1,0,63.62,0.01,neutral,"ubicación,atención,garantía",0,1,0
R01428,U1251,P2098,Hotel,EcoStay,Atlanta,5,"Para ser Hotel, EcoStay resultó económico. Destaco higiene, aunque garantía no fue ideal. Cinco estrellas.",2024-03-22,3,0,140.62,0.23,positivo,"calidad,sabor,wifi",1,0,-1
R01429,U1350,P2142,Restaurante,Sabores Doña Ana,Miami,4,Compré en Sabores Doña Ana (Restaurante). Me pareció excelente; calidad y sabor fueron determinantes. Muy recomendado.,2024-03-03,1,0,87.84,0.11,positivo,"talla,envío,wifi",1,1,0
R01430,U1160,P2079,Hotel,CityLights,San Juan,4,El hotel de CityLights es excelente. La garantía fue adecuada y la ubicación podría mejorar. Lo volvería a comprar.,2023-07-30,1,0,307.75,0.15,positivo,"talla,envío,wifi",1,2,-1
R01431,U1350,P2146,Restaurante,El Asadero,Panamá,2,El restaurante de El Asadero es débil. La wifi fue adecuada y la sabor podría mejorar. Experiencia decepcionante.,2023-02-14,2,1,15.31,0.17,negativo,"higiene,talla,wifi",0,2,9
R01432,U1109,P2005,Ropa,UrbanWear,Quito,2,Compré en UrbanWear (Ropa). Me pareció incómodo; calidad y devolución fueron determinantes. No cumple lo prometido.,2024-08-03,4,1,35.93,0.07,negativo,"calidad,ubicación,precio",0,1,0
R01433,U1327,P2067,Ropa,UrbanWear,Panamá,5,El ropa de UrbanWear es amable. La talla fue adecuada y la calidad podría mejorar. Muy recomendado.,2023-05-27,0,2,86.99,0.1,positivo,"comodidad,envío,talla",1,2,-1
R01434,U1123,P2074,Supermercado,Abarrotes 24,Quito,3,Compré en Abarrotes 24 (Supermercado). Me pareció correcto; sabor y ubicación fueron determinantes. Cumple lo básico.,2023-04-16,2,1,184.27,0.09,neutral,"batería,sabor,precio",0,1,0
R01435,U1126,P2075,Supermercado,MercadoPlus,Ciudad de México,3,"Para ser Supermercado, MercadoPlus resultó correcto. Destaco talla, aunque batería no fue ideal. Ni bien ni mal.",2024-04-14,3,2,48.3,0.08,neutral,"comodidad,batería,garantía",0,0,4
R01436,U1353,P2108,Restaurante,El Asadero,Miami,2,El restaurante de El Asadero es grosero. La atención fue adecuada y la wifi podría mejorar. No cumple lo prometido.,2023-01-23,2,0,53.2,0.04,negativo,"envío,higiene,talla",0,2,9
R01437,U1354,P2019,Hotel,EcoStay,Panamá,3,Compré en EcoStay (Hotel). Me pareció promedio; calidad y talla fueron determinantes. Cumple lo básico.,2023-07-07,2,0,452.47,0.06,neutral,"higiene,envío,ubicación",0,1,0
R01438,U1250,P2011,Electrónica,TecnoMax,Barcelona,3,"Probé TecnoMax en categoría Electrónica. Experiencia estándar. talla bien, garantía regular. Cumple lo básico.",2023-11-21,1,3,65.3,0.07,neutral,"calidad,precio,wifi",0,1,0
R01439,U1274,P2014,Supermercado,EcoMarket,Santiago de los Caballeros,3,Compré en EcoMarket (Supermercado). Me pareció estándar; devolución y calidad fueron determinantes. Está bien por el precio.,2023-08-10,1,1,23.05,0.06,neutral,"garantía,devolución,comodidad",0,1,12
R01440,U1284,P2075,Supermercado,MercadoPlus,Santo Domingo,5,Compré en MercadoPlus (Supermercado). Me pareció potente; ubicación y wifi fueron determinantes. Lo volvería a comprar.,2023-03-14,3,1,30.91,0.04,positivo,"ubicación,atención,precio",1,1,0
R01441,U1198,P2005,Ropa,UrbanWear,Buenos Aires,3,Compré en UrbanWear (Ropa). Me pareció promedio; comodidad y sabor fueron determinantes. Podría mejorar.,2023-01-29,1,2,15.08,0.28,neutral,"precio,calidad,talla",0,1,0
R01442,U1305,P2095,Supermercado,EcoMarket,Quito,5,El supermercado de EcoMarket es potente. La devolución fue adecuada y la atención podría mejorar. Muy recomendado.,2023-10-08,5,1,26.64,0.12,positivo,"devolución,envío,batería",1,2,-1
R01443,U1007,P2078,Supermercado,Frescura,Ciudad de México,5,El supermercado de Frescura es rápido. La ubicación fue adecuada y la atención podría mejorar. Superó mis expectativas.,2023-02-06,1,0,39.99,0.11,positivo,"precio,sabor,garantía",1,2,-1
R01444,U1194,P2145,Ropa,EcoThread,Santo Domingo,3,"Probé EcoThread en categoría Ropa. Experiencia aceptable. precio bien, talla regular. Cumple lo básico.",2024-04-11,3,0,61.68,0.06,neutral,"precio,garantía,wifi",0,1,0
R01445,U1225,P2051,Electrónica,TecnoMax,Santo Domingo,5,"Para ser Electrónica, TecnoMax resultó potente. Destaco wifi, aunque precio no fue ideal. Superó mis expectativas.",2023-05-23,2,2,118.4,0.03,positivo,"calidad,atención,comodidad",1,0,-1
R01446,U1057,P2117,Electrónica,Photonix,Bogotá,5,"Para ser Electrónica, Photonix resultó potente. Destaco envío, aunque batería no fue ideal. Cinco estrellas.",2024-04-07,3,1,132.51,0.22,positivo,"batería,calidad,higiene",1,0,-1
R01447,U1019,P2022,Restaurante,El Asadero,Atlanta,4,"Probé El Asadero en categoría Restaurante. Experiencia cómodo. higiene bien, envío regular. Lo volvería a comprar.",2024-03-20,0,0,6.89,0.02,positivo,"precio,calidad,batería",1,1,0
R01448,U1290,P2087,Ropa,UrbanWear,Panamá,4,"Probé UrbanWear en categoría Ropa. Experiencia excelente. wifi bien, calidad regular. Cinco estrellas.",2023-03-05,1,1,23.36,0.46,positivo,"calidad,atención,batería",1,1,0
R01449,U1292,P2035,Ropa,UrbanWear,Quito,2,"Probé UrbanWear en categoría Ropa. Experiencia frágil. ubicación bien, devolución regular. Nunca más.",2024-06-01,1,0,52.41,0.11,negativo,"batería,higiene,garantía",0,1,0
R01450,U1128,P2014,Supermercado,EcoMarket,Puerto Plata,2,Compré en EcoMarket (Supermercado). Me pareció defectuoso; ubicación y comodidad fueron determinantes. Experiencia decepcionante.,2023-01-27,2,1,2.0,0.2,negativo,"sabor,batería,ubicación",0,1,0
R01451,U1146,P2119,Ropa,UrbanWear,Atlanta,1,"Probé UrbanWear en categoría Ropa. Experiencia grosero. precio bien, higiene regular. No cumple lo prometido.",2023-10-31,0,0,36.18,0.03,negativo,"batería,talla,precio",0,1,0
R01452,U1153,P2079,Hotel,CityLights,Madrid,3,"Para ser Hotel, CityLights resultó correcto. Destaco atención, aunque ubicación no fue ideal. Ni bien ni mal.",2023-02-10,5,1,232.1,0.21,neutral,"precio,envío,ubicación",0,0,4
R01453,U1207,P2014,Supermercado,EcoMarket,Miami,4,"Para ser Supermercado, EcoMarket resultó económico. Destaco higiene, aunque wifi no fue ideal. Vale cada peso.",2023-04-28,1,1,21.47,0.14,positivo,"higiene,devolución,ubicación",1,0,19
R01454,U1204,P2072,Ropa,ClassicLine,San Juan,4,Compré en ClassicLine (Ropa). Me pareció cómodo; atención y devolución fueron determinantes. Muy recomendado.,2023-05-13,0,0,41.13,0.06,positivo,"precio,talla,wifi",1,1,0
R01455,U1373,P2144,Supermercado,Frescura,Madrid,4,"Para ser Supermercado, Frescura resultó económico. Destaco devolución, aunque higiene no fue ideal. Cinco estrellas.",2023-08-28,1,1,19.32,0.18,positivo,"batería,comodidad,sabor",1,0,18
R01456,U1201,P2121,Restaurante,Sabores Doña Ana,Madrid,5,Compré en Sabores Doña Ana (Restaurante). Me pareció potente; garantía y batería fueron determinantes. Vale cada peso.,2024-05-05,4,1,15.6,0.13,positivo,"precio,ubicación,calidad",1,1,0
R01457,U1172,P2106,Supermercado,MercadoPlus,New York,3,El supermercado de MercadoPlus es correcto. La higiene fue adecuada y la precio podría mejorar. Ni bien ni mal.,2024-02-20,2,0,20.95,0.02,neutral,"wifi,precio,batería",0,2,3
R01458,U1105,P2016,Ropa,ClassicLine,Miami,3,Compré en ClassicLine (Ropa). Me pareció promedio; talla y batería fueron determinantes. Nada especial.,2023-02-23,0,1,15.81,0.14,neutral,"higiene,comodidad,batería",0,1,0
R01459,U1205,P2086,Restaurante,Sabores Doña Ana,Atlanta,3,Compré en Sabores Doña Ana (Restaurante). Me pareció correcto; ubicación y atención fueron determinantes. Nada especial.,2024-01-29,1,2,81.23,0.15,neutral,"comodidad,atención,precio",0,1,0
R01460,U1249,P2055,Restaurante,SushiGo,Santo Domingo,1,El restaurante de SushiGo es débil. La batería fue adecuada y la calidad podría mejorar. No lo recomiendo.,2024-03-20,0,0,147.76,0.25,negativo,"sabor,comodidad,talla",0,2,25
R01461,U1004,P2041,Supermercado,Abarrotes 24,Barcelona,4,Compré en Abarrotes 24 (Supermercado). Me pareció limpio; atención y devolución fueron determinantes. Superó mis expectativas.,2023-12-06,1,0,18.97,0.04,positivo,"envío,sabor,calidad",1,1,-1
R01462,U1033,P2080,Ropa,UrbanWear,Barcelona,2,"Para ser Ropa, UrbanWear resultó frágil. Destaco ubicación, aunque sabor no fue ideal. Nunca más.",2023-03-29,0,0,36.66,0.02,negativo,"sabor,comodidad,devolución",0,0,0
R01463,U1051,P2020,Supermercado,MaxiMarket,Puerto Plata,3,"Probé MaxiMarket en categoría Supermercado. Experiencia promedio. higiene bien, calidad regular. Cumple lo básico.",2023-08-16,0,0,82.66,0.03,neutral,"devolución,wifi,precio",0,1,0
R01464,U1287,P2087,Ropa,UrbanWear,Santiago de los Caballeros,4,"Probé UrbanWear en categoría Ropa. Experiencia delicioso. calidad bien, talla regular. Muy recomendado.",2023-03-29,0,0,41.63,0.01,positivo,"wifi,batería,ubicación",1,1,0
R01465,U1386,P2149,Electrónica,Photonix,Panamá,4,"Para ser Electrónica, Photonix resultó económico. Destaco ubicación, aunque precio no fue ideal. Vale cada peso.",2023-04-07,2,3,71.25,0.18,positivo,"envío,precio,higiene",1,0,19
R01466,U1225,P2043,Ropa,Fit&Go,Santiago de los Caballeros,3,"Para ser Ropa, Fit&Go resultó correcto. Destaco ubicación, aunque talla no fue ideal. Está bien por el precio.",2024-05-18,4,0,19.5,0.05,neutral,"comodidad,devolución,precio",0,0,23
R01467,U1189,P2091,Ropa,ClassicLine,Panamá,2,El ropa de ClassicLine es frágil. La batería fue adecuada y la higiene podría mejorar. No cumple lo prometido.,2023-07-14,1,2,113.05,0.09,negativo,"calidad,precio,talla",0,2,-1
R01468,U1342,P2003,Hotel,Sueño Real,Santo Domingo,2,"Probé Sueño Real en categoría Hotel. Experiencia caro. sabor bien, batería regular. No lo recomiendo.",2024-07-19,4,0,255.58,0.02,negativo,"atención,batería,sabor",0,1,0
R01469,U1318,P2098,Hotel,EcoStay,Buenos Aires,3,El hotel de EcoStay es estándar. La atención fue adecuada y la comodidad podría mejorar. Nada especial.,2023-02-17,1,0,635.55,0.03,neutral,"comodidad,higiene,precio",0,2,-1
R01470,U1163,P2096,Restaurante,Sabores Doña Ana,Santo Domingo,2,"Para ser Restaurante, Sabores Doña Ana resultó incómodo. Destaco garantía, aunque wifi no fue ideal. No cumple lo prometido.",2023-09-03,2,1,81.94,0.14,negativo,"precio,envío,batería",0,0,0
R01471,U1139,P2079,Hotel,CityLights,New York,4,El hotel de CityLights es maravilloso. La wifi fue adecuada y la envío podría mejorar. Superó mis expectativas.,2024-07-05,3,0,319.03,0.13,positivo,"talla,batería,ubicación",1,2,29
R01472,U1293,P2007,Ropa,UrbanWear,New York,1,"Para ser Ropa, UrbanWear resultó incómodo. Destaco higiene, aunque ubicación no fue ideal. Nunca más.",2024-01-20,2,0,56.38,0.42,negativo,"envío,garantía,higiene",0,0,0
R01473,U1192,P2033,Restaurante,La Trattoria,New York,5,"Para ser Restaurante, La Trattoria resultó amable. Destaco talla, aunque sabor no fue ideal. Vale cada peso.",2023-09-04,4,1,12.06,0.2,positivo,"sabor,devolución,wifi",1,0,19
R01474,U1133,P2012,Electrónica,VoltPro,Atlanta,2,El electrónica de VoltPro es caro. La calidad fue adecuada y la wifi podría mejorar. No cumple lo prometido.,2023-10-08,1,2,131.44,0.3,negativo,"wifi,atención,ubicación",0,2,22
R01475,U1341,P2051,Electrónica,TecnoMax,Bogotá,3,Compré en TecnoMax (Electrónica). Me pareció aceptable; devolución y calidad fueron determinantes. Cumple lo básico.,2023-10-09,3,0,43.74,0.08,neutral,"sabor,wifi,calidad",0,1,0
R01476,U1033,P2011,Electrónica,TecnoMax,San Juan,3,"Para ser Electrónica, TecnoMax resultó aceptable. Destaco envío, aunque devolución no fue ideal. Está bien por el precio.",2023-06-30,3,1,130.23,0.29,neutral,"precio,comodidad,atención",0,0,-1
R01477,U1316,P2081,Electrónica,VoltPro,Santo Domingo,4,El electrónica de VoltPro es económico. La devolución fue adecuada y la batería podría mejorar. Superó mis expectativas.,2023-07-23,0,1,51.58,0.08,positivo,"calidad,precio,comodidad",1,2,-1
R01478,U1360,P2040,Hotel,EcoStay,Madrid,5,Compré en EcoStay (Hotel). Me pareció rápido; talla y calidad fueron determinantes. Lo volvería a comprar.,2023-09-28,4,0,208.02,0.06,positivo,"precio,atención,calidad",1,1,0
R01479,U1025,P2019,Hotel,EcoStay,Quito,4,"Probé EcoStay en categoría Hotel. Experiencia limpio. atención bien, wifi regular. Cinco estrellas.",2023-07-20,1,1,137.75,0.14,positivo,"talla,calidad,higiene",1,1,0
R01480,U1361,P2136,Electrónica,Auralink,Santiago de los Caballeros,3,El electrónica de Auralink es esperado. La envío fue adecuada y la wifi podría mejorar. Ni bien ni mal.,2024-06-25,1,1,40.26,0.08,neutral,"precio,ubicación,garantía",0,2,-1
R01481,U1090,P2075,Supermercado,MercadoPlus,Madrid,3,El supermercado de MercadoPlus es normal. La atención fue adecuada y la devolución podría mejorar. Ni bien ni mal.,2023-05-15,2,1,97.4,0.23,neutral,"atención,garantía,precio",0,2,3
R01482,U1095,P2107,Ropa,Fit&Go,Madrid,3,"Para ser Ropa, Fit&Go resultó correcto. Destaco garantía, aunque batería no fue ideal. Ni bien ni mal.",2023-12-11,1,1,48.56,0.09,neutral,"sabor,atención,precio",0,0,4
R01483,U1218,P2083,Hotel,EcoStay,Santiago de los Caballeros,3,Compré en EcoStay (Hotel). Me pareció normal; batería y talla fueron determinantes. Está bien por el precio.,2023-04-20,2,0,105.45,0.0,neutral,"garantía,sabor,atención",0,1,12
R01484,U1031,P2079,Hotel,CityLights,Santo Domingo,3,"Probé CityLights en categoría Hotel. Experiencia esperado. comodidad bien, higiene regular. Está bien por el precio.",2023-11-03,2,0,766.22,0.01,neutral,"calidad,ubicación,sabor",0,1,5
R01485,U1381,P2065,Hotel,CityLights,Quito,3,El hotel de CityLights es normal. La talla fue adecuada y la batería podría mejorar. Nada especial.,2023-02-24,1,0,279.44,0.08,neutral,"batería,calidad,sabor",0,2,-1
R01486,U1134,P2010,Supermercado,Abarrotes 24,Bogotá,3,"Probé Abarrotes 24 en categoría Supermercado. Experiencia estándar. sabor bien, wifi regular. Podría mejorar.",2024-04-12,3,0,21.8,0.18,neutral,"talla,sabor,ubicación",0,1,0
R01487,U1279,P2083,Hotel,EcoStay,Panamá,4,"Probé EcoStay en categoría Hotel. Experiencia duradero. envío bien, devolución regular. Muy recomendado.",2023-06-29,1,0,46.66,0.08,positivo,"talla,atención,devolución",1,1,0
R01488,U1236,P2023,Hotel,Hotel Mar Azul,Ciudad de México,4,"Probé Hotel Mar Azul en categoría Hotel. Experiencia económico. precio bien, atención regular. Vale cada peso.",2023-01-01,5,0,111.01,0.32,positivo,"sabor,higiene,ubicación",1,1,8
R01489,U1012,P2025,Restaurante,Cafeto,Puerto Plata,3,Compré en Cafeto (Restaurante). Me pareció esperado; higiene y sabor fueron determinantes. Cumple lo básico.,2023-02-05,1,0,56.64,0.22,neutral,"precio,sabor,higiene",0,1,0
R01490,U1303,P2131,Electrónica,Photonix,Santo Domingo,4,Compré en Photonix (Electrónica). Me pareció excelente; ubicación y precio fueron determinantes. Vale cada peso.,2024-07-30,2,0,18.32,0.09,positivo,"precio,atención,calidad",1,1,0
R01491,U1254,P2111,Electrónica,Auralink,Ciudad de México,2,"Probé Auralink en categoría Electrónica. Experiencia débil. atención bien, garantía regular. No cumple lo prometido.",2023-12-09,2,0,59.8,0.18,negativo,"higiene,precio,garantía",0,1,0
R01492,U1222,P2132,Electrónica,NeuroSoft,Quito,2,"Probé NeuroSoft en categoría Electrónica. Experiencia malo. calidad bien, precio regular. No cumple lo prometido.",2023-07-30,3,2,134.97,0.0,negativo,"precio,ubicación,batería",0,1,0
R01493,U1148,P2042,Ropa,UrbanWear,Miami,5,"Para ser Ropa, UrbanWear resultó económico. Destaco higiene, aunque wifi no fue ideal. Muy recomendado.",2024-01-25,2,3,67.12,0.02,positivo,"precio,atención,wifi",1,0,-1
R01494,U1081,P2030,Electrónica,TecnoMax,Lima,3,Compré en TecnoMax (Electrónica). Me pareció esperado; higiene y batería fueron determinantes. Ni bien ni mal.,2023-04-10,4,1,37.56,0.26,neutral,"sabor,batería,garantía",0,1,1
R01495,U1144,P2148,Ropa,Fit&Go,Bogotá,2,"Probé Fit&Go en categoría Ropa. Experiencia lento. comodidad bien, ubicación regular. No cumple lo prometido.",2023-04-25,1,2,127.04,0.2,negativo,"sabor,talla,devolución",0,1,0
R01496,U1213,P2134,Hotel,Hotel Mar Azul,Quito,4,"Para ser Hotel, Hotel Mar Azul resultó cómodo. Destaco batería, aunque ubicación no fue ideal. Superó mis expectativas.",2023-12-31,1,0,176.22,0.08,positivo,"atención,devolución,sabor",1,0,-1
R01497,U1169,P2031,Hotel,Andes Inn,San Juan,4,Compré en Andes Inn (Hotel). Me pareció limpio; atención y devolución fueron determinantes. Cinco estrellas.,2023-05-17,3,1,124.43,0.07,positivo,"talla,atención,precio",1,1,-1
R01498,U1127,P2075,Supermercado,MercadoPlus,Quito,2,Compré en MercadoPlus (Supermercado). Me pareció malo; wifi y calidad fueron determinantes. No cumple lo prometido.,2023-12-05,3,1,16.46,0.13,negativo,"ubicación,comodidad,devolución",0,1,0
